source,target,weight
scop,zuoxingdong,2
scop,zyguan,1
scop,zzl0,1
scott-w,staroselskii,14
scott-w,stephane,19
scott-w,stig,4
scott-w,tony,44
scott-w,toonn,5
scott-w,walmsley,17
scottire,sente,1
scottire,shapovalov,1
scottire,shenyunhang,1
scottire,shigemk2,1
scottire,shoyer,1
scottire,sinhrks,1
scottire,smn-snkl,102
scottire,sobolevn,1
scottire,sodre,1
scottire,sotte,1
scottire,soumith,1
scottire,srvasude,1
scottire,stasinopoulos,1
scottire,staticdev,5
scottire,stealthycoin,1
scottire,stefanv,1
scottire,streeter,1
scottire,stromnov,1
scottire,sukrit007,1
scottire,supposedly,1
scottire,suquark,1
scottire,svenstaro,1
scottire,t-ae,1
scottire,tabergma,1
scottire,tadashi-aikawa,1
scottire,tamuhey,1
scottire,techtonik,1
scottire,tedder,1
scottire,teng-li,1
scottire,terrytangyuan,1
scottire,theju,1
scottire,therealdeadly,85
scottire,thombashi,1
scottire,thomwolf,1
scottire,timka,1
scottire,tkhe,1
scottire,toddrme2178,1
scottire,tomhennigan,1
scottire,tony,1
scottire,tpeng,1
scottire,turicas,1
scottire,twairball,1
scottire,twhughes,66
scottire,twollnik,102
scottire,umbrae,1
scottire,us,1
scottire,valrus,1
scottire,vfdev-5,1
scottire,vigneshp826,48
scottire,vishalsodani,1
scottire,vishwakftw,1
scottire,vlcinsky,1
scottire,vra,1
scottire,vthorsteinsson,1
scottire,wangg12,1
scottire,warsaw,1
scottire,wat3rBro,1
scottire,welinder,1
scottire,wesm,1
scottire,wizardforcel,1
scottire,wjt,1
scottire,wking,1
scottire,wladston,1
scottire,wlhgtc,1
scottire,wooters,1
scottire,wting,1
scottire,xelmirage,1
scottire,xplorld,1
scottire,yaph,1
scottire,yarikoptic,1
scottire,yasoob,1
scottire,yenchenlin,1
scottire,ynd,1
scottire,ywkim,1
scottire,zafarali,1
scottire,zhiqwang,1
scottire,zrss,1
scottire,zuoxingdong,1
scottire,zyguan,1
scottire,zzl0,1
sdiehl,tony,3
sean-ahn,stealthycoin,2
sean-kang,snuids,4
sebastianGehrmann,tuvuumass,1
sebastianGehrmann,vince62s,120
seebye,siikamiika,3
seebye,slackhead,2
seebye,squigglezworth,1
seebye,tau3,2
seebye,toonn,20
senko,shartte,9
senko,shcherbin,2
senko,tony,2
senko,tyfkda,2
senko,wes-turner,2
senko,wichert,1
sente,shapovalov,1
sente,shenyunhang,1
sente,shigemk2,1
sente,shoyer,1
sente,sinhrks,1
sente,sobolevn,1
sente,sodre,1
sente,sotte,1
sente,soumith,1
sente,srvasude,1
sente,stasinopoulos,1
sente,stealthycoin,1
sente,stefanv,1
sente,streeter,1
sente,stromnov,1
sente,sukrit007,1
sente,supposedly,1
sente,suquark,1
sente,svenstaro,1
sente,t-ae,1
sente,tabergma,1
sente,tadashi-aikawa,1
sente,tamuhey,1
sente,techtonik,1
sente,tedder,1
sente,teng-li,1
sente,terrytangyuan,1
sente,theju,1
sente,thombashi,1
sente,thomwolf,1
sente,timka,1
sente,tkhe,1
sente,toddrme2178,1
sente,tomhennigan,1
sente,tony,1
sente,tpeng,1
sente,turicas,1
sente,twairball,1
sente,umbrae,1
sente,us,1
sente,valrus,1
sente,vfdev-5,1
sente,vishalsodani,1
sente,vishwakftw,1
sente,vlcinsky,1
sente,vra,1
sente,vthorsteinsson,1
sente,wangg12,1
sente,warsaw,1
sente,wat3rBro,1
sente,welinder,1
sente,wesm,1
sente,wizardforcel,1
sente,wjt,1
sente,wking,1
sente,wladston,1
sente,wlhgtc,1
sente,wooters,1
sente,wting,1
sente,xelmirage,1
sente,xplorld,1
sente,yaph,1
sente,yarikoptic,1
sente,yasoob,1
sente,yenchenlin,1
sente,ynd,1
sente,ywkim,1
sente,zafarali,1
sente,zhiqwang,1
sente,zrss,1
sente,zuoxingdong,1
sente,zyguan,1
sente,zzl0,1
sethah,soumith,29
sethah,teng-li,29
sethah,theweiho,29
sethah,titaneric,4
sethah,tony,15
sethah,vfdev-5,19
sethah,vishwakftw,13
sethah,youkaichao,18
shahlin,shijuleon,12
shahlin,theodosisathanasakis,12
shapovalov,shenberg,3
shapovalov,shenyunhang,10
shapovalov,shigemk2,1
shapovalov,shoyer,1
shapovalov,sinhrks,1
shapovalov,sobolevn,1
shapovalov,sodre,1
shapovalov,sotte,1
shapovalov,soumith,1
shapovalov,srishti-nema,11
shapovalov,srvasude,1
shapovalov,stasinopoulos,1
shapovalov,stealthycoin,1
shapovalov,stefanv,1
shapovalov,stephane,1
shapovalov,streeter,1
shapovalov,stromnov,1
shapovalov,sukrit007,1
shapovalov,suneeta-mall,3
shapovalov,supposedly,1
shapovalov,suquark,1
shapovalov,svenstaro,1
shapovalov,t-ae,1
shapovalov,tabergma,1
shapovalov,tadashi-aikawa,1
shapovalov,tamsky,7
shapovalov,tamuhey,1
shapovalov,techtonik,1
shapovalov,tedder,1
shapovalov,teng-li,1
shapovalov,terrytangyuan,1
shapovalov,theju,1
shapovalov,thombashi,1
shapovalov,thomwolf,1
shapovalov,timka,1
shapovalov,tkhe,1
shapovalov,toddrme2178,1
shapovalov,tomhennigan,1
shapovalov,tony,80
shapovalov,tpeng,1
shapovalov,turicas,1
shapovalov,twairball,1
shapovalov,umbrae,1
shapovalov,us,1
shapovalov,valrus,1
shapovalov,vfdev-5,1
shapovalov,vishalsodani,1
shapovalov,vishwakftw,1
shapovalov,vlcinsky,1
shapovalov,vra,1
shapovalov,vthorsteinsson,1
shapovalov,wangg12,1
shapovalov,warsaw,1
shapovalov,wat3rBro,1
shapovalov,welinder,1
shapovalov,wesm,1
shapovalov,wizardforcel,1
shapovalov,wjt,1
shapovalov,wking,1
shapovalov,wladston,1
shapovalov,wlhgtc,1
shapovalov,wooters,1
shapovalov,wting,1
shapovalov,xelmirage,1
shapovalov,xmyqsh,6
shapovalov,xplorld,1
shapovalov,yaph,1
shapovalov,yarikoptic,1
shapovalov,yasoob,1
shapovalov,yenchenlin,1
shapovalov,ynd,1
shapovalov,ywkim,1
shapovalov,zafarali,1
shapovalov,zhiqwang,23
shapovalov,zholobov,14
shapovalov,zrss,1
shapovalov,zuoxingdong,1
shapovalov,zyguan,1
shapovalov,zzl0,1
shartte,terhorst,4
shartte,tony,1
shartte,zeke,1
shcherbin,shoma,1
shcherbin,stephane,2
shcherbin,tony,5
shcherbin,tyfkda,8
shcherbin,uchida,3
shcherbin,wichert,4
shenberg,shenyunhang,11
shenberg,srishti-nema,11
shenberg,suneeta-mall,11
shenberg,xmyqsh,11
shenberg,zhiqwang,11
shenyunhang,shigemk2,1
shenyunhang,shoyer,1
shenyunhang,sinhrks,1
shenyunhang,sobolevn,1
shenyunhang,sodre,1
shenyunhang,sotte,1
shenyunhang,soumith,1
shenyunhang,srishti-nema,23
shenyunhang,srvasude,1
shenyunhang,stasinopoulos,1
shenyunhang,stealthycoin,1
shenyunhang,stefanv,1
shenyunhang,streeter,1
shenyunhang,stromnov,1
shenyunhang,sukrit007,1
shenyunhang,suneeta-mall,11
shenyunhang,supposedly,1
shenyunhang,suquark,1
shenyunhang,svenstaro,1
shenyunhang,t-ae,1
shenyunhang,tabergma,1
shenyunhang,tadashi-aikawa,1
shenyunhang,tamuhey,1
shenyunhang,techtonik,1
shenyunhang,tedder,1
shenyunhang,teng-li,1
shenyunhang,terrytangyuan,1
shenyunhang,theju,1
shenyunhang,thombashi,1
shenyunhang,thomwolf,1
shenyunhang,timka,1
shenyunhang,tkhe,1
shenyunhang,toddrme2178,1
shenyunhang,tomhennigan,1
shenyunhang,tony,1
shenyunhang,tpeng,1
shenyunhang,turicas,1
shenyunhang,twairball,1
shenyunhang,umbrae,1
shenyunhang,us,1
shenyunhang,valrus,1
shenyunhang,vfdev-5,1
shenyunhang,vishalsodani,1
shenyunhang,vishwakftw,1
shenyunhang,vkhalidov,80
shenyunhang,vlcinsky,1
shenyunhang,vra,1
shenyunhang,vthorsteinsson,1
shenyunhang,wangg12,1
shenyunhang,warsaw,1
shenyunhang,wat3rBro,1
shenyunhang,welinder,1
shenyunhang,wesm,1
shenyunhang,wizardforcel,1
shenyunhang,wjt,1
shenyunhang,wking,1
shenyunhang,wladston,1
shenyunhang,wlhgtc,1
shenyunhang,wooters,1
shenyunhang,wting,1
shenyunhang,xelmirage,1
shenyunhang,xmyqsh,11
shenyunhang,xplorld,1
shenyunhang,yaph,1
shenyunhang,yarikoptic,1
shenyunhang,yasoob,1
shenyunhang,yenchenlin,1
shenyunhang,ynd,1
shenyunhang,ywkim,1
shenyunhang,zafarali,1
shenyunhang,zhiqwang,24
shenyunhang,zrss,1
shenyunhang,zuoxingdong,1
shenyunhang,zyguan,1
shenyunhang,zzl0,1
shigemk2,shoyer,1
shigemk2,sinhrks,1
shigemk2,sobolevn,1
shigemk2,sodre,1
shigemk2,sotte,1
shigemk2,soumith,1
shigemk2,spacewander,19
shigemk2,srvasude,1
shigemk2,stasinopoulos,1
shigemk2,stealthycoin,1
shigemk2,stefanv,1
shigemk2,stephane,9
shigemk2,streeter,1
shigemk2,stromnov,1
shigemk2,sukrit007,1
shigemk2,supposedly,1
shigemk2,suquark,1
shigemk2,svenstaro,1
shigemk2,t-ae,1
shigemk2,tabergma,1
shigemk2,tadashi-aikawa,1
shigemk2,tamuhey,1
shigemk2,techtonik,1
shigemk2,tedder,1
shigemk2,teng-li,1
shigemk2,terrytangyuan,1
shigemk2,theju,1
shigemk2,thombashi,1
shigemk2,thomwolf,1
shigemk2,timka,1
shigemk2,tkhe,1
shigemk2,toddrme2178,1
shigemk2,tomhennigan,1
shigemk2,tony,40
shigemk2,tpeng,1
shigemk2,turicas,1
shigemk2,twairball,1
shigemk2,tzickel,4
shigemk2,umbrae,1
shigemk2,us,1
shigemk2,valrus,1
shigemk2,vfdev-5,1
shigemk2,vishalsodani,1
shigemk2,vishwakftw,1
shigemk2,vlcinsky,1
shigemk2,vra,1
shigemk2,vthorsteinsson,1
shigemk2,wangg12,1
shigemk2,warsaw,1
shigemk2,wat3rBro,1
shigemk2,welinder,1
shigemk2,wesm,1
shigemk2,wizardforcel,1
shigemk2,wjt,1
shigemk2,wking,1
shigemk2,wladston,1
shigemk2,wlhgtc,1
shigemk2,wooters,1
shigemk2,wting,1
shigemk2,xelmirage,1
shigemk2,xplorld,1
shigemk2,yaph,1
shigemk2,yarikoptic,1
shigemk2,yasoob,1
shigemk2,yenchenlin,1
shigemk2,ynd,1
shigemk2,ywkim,1
shigemk2,zafarali,1
shigemk2,zhiqwang,1
shigemk2,zrss,1
shigemk2,zuoxingdong,1
shigemk2,zyguan,1
shigemk2,zzl0,1
shijuleon,theodosisathanasakis,56
shoma,stephane,1
showell,shubham-padia,2
showell,shubhamgupta2956,2
showell,sinwar,2
showell,synicalsyntax,2
showell,vinitS101,2
shoyer,sinhrks,1
shoyer,sobolevn,2
shoyer,sodre,1
shoyer,sotte,1
shoyer,soumith,1
shoyer,srvasude,1
shoyer,stasinopoulos,1
shoyer,stealthycoin,1
shoyer,stefanv,2
shoyer,streeter,1
shoyer,stromnov,1
shoyer,sukrit007,1
shoyer,supposedly,1
shoyer,suquark,1
shoyer,svenstaro,2
shoyer,t-ae,1
shoyer,tabergma,1
shoyer,tadashi-aikawa,1
shoyer,tamuhey,1
shoyer,techtonik,1
shoyer,tedder,2
shoyer,teng-li,1
shoyer,terrytangyuan,2
shoyer,theju,1
shoyer,thombashi,2
shoyer,thomwolf,1
shoyer,timka,1
shoyer,tkhe,1
shoyer,toddrme2178,2
shoyer,tomhennigan,1
shoyer,tony,2
shoyer,tpeng,1
shoyer,turicas,1
shoyer,twairball,1
shoyer,umbrae,1
shoyer,us,1
shoyer,valrus,1
shoyer,vfdev-5,1
shoyer,vishalsodani,1
shoyer,vishwakftw,1
shoyer,vlcinsky,1
shoyer,vra,1
shoyer,vthorsteinsson,1
shoyer,wangg12,2
shoyer,warsaw,1
shoyer,wat3rBro,2
shoyer,welinder,1
shoyer,wesm,1
shoyer,wizardforcel,1
shoyer,wjt,2
shoyer,wking,2
shoyer,wladston,1
shoyer,wlhgtc,1
shoyer,wooters,1
shoyer,wting,1
shoyer,xelmirage,1
shoyer,xplorld,1
shoyer,yaph,1
shoyer,yarikoptic,2
shoyer,yasoob,1
shoyer,yenchenlin,1
shoyer,ynd,1
shoyer,ywkim,1
shoyer,zafarali,1
shoyer,zhiqwang,1
shoyer,zrss,1
shoyer,zuoxingdong,2
shoyer,zyguan,1
shoyer,zzl0,1
shreyas1599,staer,4
shreyas1599,stephane,4
shreyas1599,tony,16
shubham-padia,shubhamgupta2956,18
shubham-padia,sinwar,40
shubham-padia,synicalsyntax,135
shubham-padia,tony,1
shubham-padia,vinitS101,111
shubhamgupta2956,sinwar,9
shubhamgupta2956,synicalsyntax,18
shubhamgupta2956,vinitS101,18
siikamiika,squigglezworth,1
siikamiika,tau3,2
siikamiika,toonn,3
silentvoice,zholobov,6
silentvoice,zrss,5
simon-mo,songqing,21
simon-mo,stephanie-wang,179
simon-mo,the-sea,16
simon-mo,zhu-eric,2
simonvorobjev,zeshuaro,4
sinhrks,sobolevn,1
sinhrks,sodre,1
sinhrks,sotte,1
sinhrks,soumith,1
sinhrks,srvasude,1
sinhrks,stasinopoulos,1
sinhrks,stealthycoin,1
sinhrks,stefanv,1
sinhrks,streeter,1
sinhrks,stromnov,1
sinhrks,sukrit007,1
sinhrks,supposedly,1
sinhrks,suquark,1
sinhrks,svenstaro,1
sinhrks,t-ae,1
sinhrks,tabergma,1
sinhrks,tadashi-aikawa,1
sinhrks,tamuhey,19
sinhrks,techtonik,1
sinhrks,tedder,1
sinhrks,teng-li,1
sinhrks,terrytangyuan,3
sinhrks,theju,1
sinhrks,thombashi,1
sinhrks,thomwolf,1
sinhrks,timka,1
sinhrks,tkhe,1
sinhrks,tobycheese,7
sinhrks,toddrme2178,1
sinhrks,tomhennigan,1
sinhrks,tony,10
sinhrks,tpeng,1
sinhrks,turicas,1
sinhrks,twairball,1
sinhrks,umbrae,1
sinhrks,us,1
sinhrks,valrus,1
sinhrks,vfdev-5,1
sinhrks,vishalsodani,1
sinhrks,vishwakftw,1
sinhrks,vlcinsky,1
sinhrks,vra,1
sinhrks,vthorsteinsson,1
sinhrks,wangg12,1
sinhrks,warsaw,1
sinhrks,wat3rBro,1
sinhrks,welinder,1
sinhrks,wes-turner,4
sinhrks,wesm,1
sinhrks,wizardforcel,1
sinhrks,wjt,1
sinhrks,wking,1
sinhrks,wladston,1
sinhrks,wlhgtc,1
sinhrks,wooters,1
sinhrks,wting,1
sinhrks,xelmirage,1
sinhrks,xplorld,1
sinhrks,yaph,1
sinhrks,yarikoptic,1
sinhrks,yasoob,1
sinhrks,yenchenlin,1
sinhrks,ynd,1
sinhrks,ywkim,1
sinhrks,zafarali,1
sinhrks,zhiqwang,1
sinhrks,zrss,1
sinhrks,zuoxingdong,1
sinhrks,zyguan,1
sinhrks,zzl0,1
sinwar,synicalsyntax,53
sinwar,vinitS101,48
skye,smit-hinsu,177
skye,stephane,1
skye,terrytangyuan,234
skye,tkunic,17
skye,tony,11
skye,uchida,11
skye,us,3
skye,yanglbme,2
skye,zafarali,16
skye,zrss,1
slivik,spenceation,28
slivik,stig,4
slivik,twangboy,46
smit-hinsu,stefan-falk,9
smit-hinsu,stephane,62
smit-hinsu,terrytangyuan,618
smit-hinsu,tkunic,46
smit-hinsu,tony,99
smit-hinsu,uchida,27
smit-hinsu,vaswani,3
smit-hinsu,wes-turner,9
smit-hinsu,xu-song,4
smit-hinsu,yuwen-yan,9
smit-hinsu,zafarali,56
smn-snkl,staticdev,5
smn-snkl,therealdeadly,85
smn-snkl,twhughes,66
smn-snkl,twollnik,114
smn-snkl,vigneshp826,48
snaag,soukouki,2
snaag,ultrasilicon,1
snaag,xplorld,2
snaag,yvbbrjdr,2
snarfed,us,2
snh,tony,1
snyk-bot,sobolevn,2
snyk-bot,spk,2
snyk-bot,staer,1
snyk-bot,stephane,10
snyk-bot,timcla,46
snyk-bot,tingkai-zhang,1
snyk-bot,tony,29
snyk-bot,us,1
snyk-bot,vlcinsky,2
snyk-bot,wardal,10
snyk-bot,wiedi,2
sobolevn,sodre,1
sobolevn,sotte,1
sobolevn,soumith,1
sobolevn,srvasude,1
sobolevn,stasinopoulos,1
sobolevn,stealthycoin,1
sobolevn,stefanv,2
sobolevn,streeter,1
sobolevn,stromnov,1
sobolevn,sukrit007,1
sobolevn,supposedly,1
sobolevn,suquark,1
sobolevn,svenstaro,2
sobolevn,t-ae,1
sobolevn,tabergma,1
sobolevn,tadashi-aikawa,1
sobolevn,tamuhey,1
sobolevn,techtonik,1
sobolevn,tedder,2
sobolevn,teng-li,1
sobolevn,terrytangyuan,2
sobolevn,theju,1
sobolevn,thombashi,2
sobolevn,thomwolf,1
sobolevn,timka,1
sobolevn,tkhe,1
sobolevn,toddrme2178,2
sobolevn,tomhennigan,1
sobolevn,tony,7
sobolevn,tpeng,1
sobolevn,turicas,1
sobolevn,twairball,1
sobolevn,umbrae,1
sobolevn,us,1
sobolevn,valrus,1
sobolevn,vfdev-5,1
sobolevn,vishalsodani,1
sobolevn,vishwakftw,1
sobolevn,vlcinsky,1
sobolevn,vra,1
sobolevn,vthorsteinsson,1
sobolevn,wangg12,2
sobolevn,warsaw,1
sobolevn,wat3rBro,2
sobolevn,welinder,1
sobolevn,wesm,1
sobolevn,wizardforcel,1
sobolevn,wjt,2
sobolevn,wking,2
sobolevn,wladston,1
sobolevn,wlhgtc,1
sobolevn,wooters,1
sobolevn,wting,1
sobolevn,xelmirage,1
sobolevn,xplorld,1
sobolevn,yaph,1
sobolevn,yarikoptic,2
sobolevn,yasoob,1
sobolevn,yenchenlin,1
sobolevn,ynd,1
sobolevn,ywkim,1
sobolevn,zafarali,1
sobolevn,zhiqwang,1
sobolevn,zrss,1
sobolevn,zuoxingdong,2
sobolevn,zyguan,1
sobolevn,zzl0,1
sodre,sotte,1
sodre,soumith,17
sodre,srvasude,1
sodre,stasinopoulos,1
sodre,stealthycoin,1
sodre,stefanv,1
sodre,stephane,1
sodre,streeter,1
sodre,stromnov,1
sodre,sukrit007,1
sodre,supposedly,1
sodre,suquark,1
sodre,svenstaro,1
sodre,t-ae,1
sodre,tabergma,1
sodre,tadashi-aikawa,1
sodre,tamuhey,1
sodre,techtonik,1
sodre,tedder,1
sodre,teng-li,1
sodre,terrytangyuan,1
sodre,theju,1
sodre,thombashi,1
sodre,thomwolf,301
sodre,timka,1
sodre,tingkai-zhang,10
sodre,tkhe,1
sodre,toddrme2178,1
sodre,tomhennigan,1
sodre,tony,11
sodre,tpeng,1
sodre,turicas,1
sodre,tuvuumass,31
sodre,twairball,1
sodre,umbrae,1
sodre,us,1
sodre,valrus,1
sodre,vfdev-5,1
sodre,vishalsodani,1
sodre,vishwakftw,1
sodre,vlcinsky,1
sodre,vra,1
sodre,vthorsteinsson,1
sodre,w4nderlust,65
sodre,wangg12,1
sodre,warsaw,1
sodre,wat3rBro,1
sodre,welinder,1
sodre,wesm,1
sodre,wizardforcel,1
sodre,wjt,1
sodre,wking,1
sodre,wladston,1
sodre,wlhgtc,193
sodre,wooters,1
sodre,wting,1
sodre,xelmirage,1
sodre,xoviat,80
sodre,xplorld,1
sodre,yaph,1
sodre,yarikoptic,1
sodre,yasoob,1
sodre,yenchenlin,1
sodre,ynd,1
sodre,ywkim,1
sodre,zafarali,1
sodre,zhiqwang,1
sodre,zrss,1
sodre,zuoxingdong,1
sodre,zyguan,1
sodre,zzl0,1
songqing,stephanie-wang,24
songqing,suquark,14
songqing,the-sea,14
songqing,zhu-eric,2
sorenh,terrytangyuan,4
sotte,soumith,1
sotte,srvasude,1
sotte,stasinopoulos,1
sotte,stealthycoin,1
sotte,stefanv,1
sotte,streeter,1
sotte,stromnov,1
sotte,sukrit007,1
sotte,supposedly,1
sotte,suquark,1
sotte,svenstaro,1
sotte,t-ae,1
sotte,tabergma,1
sotte,tadashi-aikawa,1
sotte,tamuhey,1
sotte,techtonik,1
sotte,tedder,1
sotte,teng-li,1
sotte,terrytangyuan,1
sotte,theju,1
sotte,thombashi,1
sotte,thomwolf,1
sotte,timka,1
sotte,tkhe,1
sotte,toddrme2178,1
sotte,tomhennigan,1
sotte,tony,1
sotte,tpeng,1
sotte,turicas,1
sotte,twairball,1
sotte,umbrae,1
sotte,us,1
sotte,valrus,1
sotte,vfdev-5,1
sotte,vishalsodani,1
sotte,vishwakftw,1
sotte,vlcinsky,1
sotte,vra,1
sotte,vthorsteinsson,1
sotte,wangg12,1
sotte,warsaw,1
sotte,wat3rBro,1
sotte,welinder,1
sotte,wesm,1
sotte,wizardforcel,1
sotte,wjt,1
sotte,wking,1
sotte,wladston,1
sotte,wlhgtc,1
sotte,wooters,1
sotte,wting,1
sotte,xelmirage,1
sotte,xplorld,1
sotte,yaph,1
sotte,yarikoptic,1
sotte,yasoob,1
sotte,yenchenlin,1
sotte,ynd,1
sotte,ywkim,1
sotte,zafarali,1
sotte,zhiqwang,1
sotte,zrss,1
sotte,zuoxingdong,1
sotte,zyguan,1
sotte,zzl0,1
soukouki,ultrasilicon,1
soukouki,xplorld,3
soukouki,yvbbrjdr,2
soumith,srvasude,1
soumith,stasinopoulos,1
soumith,stealthycoin,1
soumith,stefanv,1
soumith,stephane,1
soumith,streeter,1
soumith,stromnov,1
soumith,sukrit007,1
soumith,supposedly,1
soumith,suquark,1
soumith,svenstaro,1
soumith,t-ae,1
soumith,tabergma,1
soumith,tadashi-aikawa,1
soumith,tamuhey,1
soumith,techtonik,1
soumith,tedder,1
soumith,teng-li,4773
soumith,terrytangyuan,1
soumith,theju,1
soumith,theweiho,111
soumith,thombashi,1
soumith,thomwolf,1
soumith,timka,1
soumith,titaneric,4
soumith,tkhe,11
soumith,toddrme2178,1
soumith,tomhennigan,1
soumith,tony,16
soumith,tpeng,1
soumith,turicas,1
soumith,twairball,1
soumith,umbrae,1
soumith,us,1
soumith,valrus,1
soumith,vfdev-5,41
soumith,vishalsodani,1
soumith,vishwakftw,1471
soumith,vlcinsky,1
soumith,vra,1
soumith,vthorsteinsson,1
soumith,wangg12,1
soumith,warsaw,1
soumith,wat3rBro,439
soumith,welinder,1
soumith,wesm,1
soumith,wizardforcel,1
soumith,wjt,1
soumith,wking,1
soumith,wladston,1
soumith,wlhgtc,1
soumith,wooters,1
soumith,wting,1
soumith,xelmirage,49
soumith,xen0n,1
soumith,xoviat,44
soumith,xplorld,1
soumith,xu-song,3
soumith,yaph,1
soumith,yarikoptic,1
soumith,yasoob,1
soumith,yenchenlin,1
soumith,yihui-he,30
soumith,ynd,1
soumith,youkaichao,26
soumith,ywkim,1
soumith,ywlng,45
soumith,zafarali,1
soumith,zhiqwang,1
soumith,zrss,1
soumith,zuoxingdong,1
soumith,zyguan,1
soumith,zzl0,1
sovrasov,sty-yyj,63
sovrasov,tjsongzw,65
sovrasov,tony,39
sovrasov,tyomj,48
sovrasov,wangg12,162
sovrasov,yhcao6,65
sovrasov,youkaichao,113
sovrasov,zhijl,64
spMohanty,t-ae,2
spMohanty,xelmirage,1
spacewander,stephane,18
spacewander,tony,40
spacewander,tzickel,11
spenceation,twangboy,15
squigglezworth,tau3,1
squigglezworth,toonn,1
srijan,tony,6
srishti-nema,suneeta-mall,11
srishti-nema,susmit,4
srishti-nema,xmyqsh,11
srishti-nema,zhiqwang,26
srvasude,stasinopoulos,1
srvasude,stealthycoin,1
srvasude,stefanv,1
srvasude,streeter,1
srvasude,stromnov,1
srvasude,sukrit007,1
srvasude,supposedly,1
srvasude,suquark,1
srvasude,svenstaro,1
srvasude,t-ae,1
srvasude,tabergma,1
srvasude,tadashi-aikawa,1
srvasude,tamuhey,1
srvasude,techtonik,1
srvasude,tedder,1
srvasude,teng-li,1
srvasude,terrytangyuan,1
srvasude,theju,1
srvasude,thombashi,1
srvasude,thomwolf,1
srvasude,timka,1
srvasude,tkhe,1
srvasude,toddrme2178,1
srvasude,tomhennigan,1
srvasude,tony,1
srvasude,tpeng,1
srvasude,turicas,1
srvasude,twairball,1
srvasude,umbrae,1
srvasude,us,1
srvasude,valrus,1
srvasude,vfdev-5,1
srvasude,vishalsodani,1
srvasude,vishwakftw,1
srvasude,vlcinsky,1
srvasude,vra,1
srvasude,vthorsteinsson,1
srvasude,wangg12,1
srvasude,warsaw,1
srvasude,wat3rBro,1
srvasude,welinder,1
srvasude,wesm,1
srvasude,wizardforcel,1
srvasude,wjt,1
srvasude,wking,1
srvasude,wladston,1
srvasude,wlhgtc,1
srvasude,wooters,1
srvasude,wting,1
srvasude,xelmirage,1
srvasude,xplorld,1
srvasude,yaph,1
srvasude,yarikoptic,1
srvasude,yasoob,1
srvasude,yenchenlin,1
srvasude,ynd,1
srvasude,ywkim,1
srvasude,zafarali,1
srvasude,zhiqwang,1
srvasude,zrss,1
srvasude,zuoxingdong,1
srvasude,zyguan,1
srvasude,zzl0,1
sschoenholz,us,2
sschoenholz,vishwakftw,6
sschoenholz,wyjw,6
sschoenholz,xysun,6
sschoenholz,zhongwen,4
staer,stephane,4
staer,tony,11
stan3,xiaoqie,4
staroselskii,stephane,93
staroselskii,tony,324
staroselskii,walmsley,59
stasinopoulos,stealthycoin,1
stasinopoulos,stefanv,1
stasinopoulos,streeter,1
stasinopoulos,stromnov,1
stasinopoulos,sukrit007,1
stasinopoulos,supposedly,1
stasinopoulos,suquark,1
stasinopoulos,svenstaro,1
stasinopoulos,t-ae,1
stasinopoulos,tabergma,1
stasinopoulos,tadashi-aikawa,1
stasinopoulos,tamuhey,1
stasinopoulos,techtonik,1
stasinopoulos,tedder,1
stasinopoulos,teng-li,1
stasinopoulos,terrytangyuan,1
stasinopoulos,theju,1
stasinopoulos,thombashi,1
stasinopoulos,thomwolf,1
stasinopoulos,timka,1
stasinopoulos,tkhe,1
stasinopoulos,toddrme2178,1
stasinopoulos,tomhennigan,1
stasinopoulos,tony,1
stasinopoulos,tpeng,1
stasinopoulos,turicas,1
stasinopoulos,twairball,1
stasinopoulos,umbrae,1
stasinopoulos,us,1
stasinopoulos,valrus,1
stasinopoulos,vfdev-5,1
stasinopoulos,vishalsodani,1
stasinopoulos,vishwakftw,1
stasinopoulos,vlcinsky,1
stasinopoulos,vra,1
stasinopoulos,vthorsteinsson,1
stasinopoulos,wangg12,1
stasinopoulos,warsaw,1
stasinopoulos,wat3rBro,1
stasinopoulos,welinder,1
stasinopoulos,wesm,1
stasinopoulos,wizardforcel,1
stasinopoulos,wjt,1
stasinopoulos,wking,1
stasinopoulos,wladston,1
stasinopoulos,wlhgtc,1
stasinopoulos,wooters,1
stasinopoulos,wting,1
stasinopoulos,xelmirage,1
stasinopoulos,xplorld,1
stasinopoulos,yaph,1
stasinopoulos,yarikoptic,1
stasinopoulos,yasoob,1
stasinopoulos,yenchenlin,1
stasinopoulos,ynd,1
stasinopoulos,ywkim,1
stasinopoulos,zafarali,1
stasinopoulos,zhiqwang,1
stasinopoulos,zrss,1
stasinopoulos,zuoxingdong,1
stasinopoulos,zyguan,1
stasinopoulos,zzl0,1
staticdev,therealdeadly,5
staticdev,twhughes,3
staticdev,twollnik,5
staticdev,vigneshp826,5
stealthycoin,stefanv,1
stealthycoin,stig,4
stealthycoin,streeter,1
stealthycoin,stromnov,1
stealthycoin,sukrit007,1
stealthycoin,supposedly,1
stealthycoin,suquark,1
stealthycoin,svenstaro,1
stealthycoin,t-ae,1
stealthycoin,tabergma,1
stealthycoin,tadashi-aikawa,1
stealthycoin,tamuhey,1
stealthycoin,techtonik,1
stealthycoin,tedder,1
stealthycoin,teng-li,1
stealthycoin,terrytangyuan,1
stealthycoin,theju,1
stealthycoin,thombashi,1
stealthycoin,thomwolf,1
stealthycoin,timka,1
stealthycoin,tkhe,1
